user,item,label,time
5847,830,1.0,957792032
5275,1207,1.0,961109004
934,2795,1.0,992547040
1444,318,1.0,974757189
1105,1320,1.0,976047223
2390,586,1.0,974295969
1019,988,0.0,1027952457
225,263,1.0,976832291
2791,3873,1.0,972937666
889,1673,1.0,975248256
3180,42,1.0,968804272
5054,750,1.0,962557513
1299,1405,1.0,974788846
338,2822,1.0,976348638
412,3793,1.0,976293404
948,150,1.0,975147064
6010,1608,1.0,956859159
1181,1631,1.0,1021242522
2188,2959,1.0,974612803
2896,2881,1.0,972016292
5861,199,1.0,957672646
2282,288,1.0,978398023
3519,94,1.0,967574707
4343,1784,1.0,965224496
3635,2987,1.0,966516941
4364,1291,1.0,965184121
4482,1693,1.0,965021590
5749,1805,1.0,962844385
3884,994,1.0,965814748
615,21,1.0,975978608
92,2455,0.0,977806656
5568,2723,1.0,959311439
3866,541,1.0,965853636
4510,2756,0.0,966788046
5975,1343,1.0,956946345
5178,3072,1.0,961996452
75,2628,1.0,977850661
4318,1027,1.0,965380020
3227,539,1.0,969645973
2055,1345,1.0,974662981
2966,45,1.0,971121578
3574,3835,1.0,966732035
5126,3087,1.0,962155045
4573,356,1.0,964450668
306,2236,1.0,976489209
2837,1262,1.0,972572504
4939,1196,1.0,962643509
1544,2572,1.0,974744100
2351,722,1.0,974403842
2941,3230,1.0,971350383
4386,2053,0.0,965247309
64,1291,1.0,977891761
2590,671,1.0,973930805
4626,356,1.0,964113772
4736,2987,0.0,963298431
4252,3686,1.0,965308351
1701,926,1.0,1009696873
2106,3594,0.0,974651231
451,1193,1.0,976234203
4700,914,1.0,963590702
4400,1094,1.0,965159534
3125,832,1.0,1003774180
3859,3257,1.0,966020001
1716,307,1.0,974713036
151,2968,1.0,977294575
5459,542,1.0,959912139
1763,2791,1.0,974701964
306,1359,1.0,979244266
2887,2140,1.0,972246986
3300,3067,1.0,968035914
1624,2012,0.0,974775089
3675,2419,0.0,966368673
1185,2384,1.0,974852410
4175,3791,0.0,965333314
2109,2822,1.0,974665281
4183,36,0.0,965329898
5414,2710,1.0,960238736
3108,1263,1.0,969495456
3665,941,1.0,973901250
2918,1611,1.0,999803348
3660,1758,1.0,966433654
4337,1210,1.0,965237757
2002,3334,1.0,974677341
4784,2997,1.0,970000877
1068,2469,1.0,974945994
2747,357,1.0,973211554
2857,1601,1.0,972512923
3018,2735,1.0,970521589
2368,218,1.0,974343225
1981,3173,1.0,974683890
1399,150,1.0,1008602338
3762,2365,1.0,966093860
245,1185,1.0,976733705
3349,1291,1.0,967750584
3683,3327,1.0,966350593
1500,50,1.0,978750566
839,2700,1.0,975361217
3560,1968,1.0,998254835
4585,1584,1.0,964321364
4140,1007,1.0,965351553
5755,1128,1.0,958281788
5394,340,1.0,1010868512
3900,442,1.0,965846312
678,1587,1.0,988638158
4478,3039,1.0,983992075
752,1914,1.0,975612752
1962,2272,0.0,975777795
1138,1704,1.0,974880381
4268,364,0.0,965304819
4960,34,1.0,962729215
3721,2357,1.0,966225587
696,3730,1.0,975561354
977,1446,1.0,975109321
5208,480,1.0,961625799
918,527,1.0,978239724
413,3100,1.0,976286910
3937,2000,1.0,965700766
4272,1371,1.0,965301892
536,1242,1.0,976138331
4721,2502,1.0,963375436
1750,1392,1.0,974702123
1112,1293,1.0,974946024
368,317,1.0,976670711
3567,457,1.0,966751889
5296,2108,1.0,961014502
5597,1655,0.0,959215127
3705,3324,0.0,966282686
4261,2138,1.0,965305388
5658,2535,1.0,958805778
5964,1831,1.0,959000374
3834,1004,1.0,966405921
3547,3911,1.0,976553762
2636,529,1.0,994019754
4277,1012,1.0,967112960
2462,678,1.0,974169014
4006,106,0.0,965553088
2745,915,1.0,973217351
3354,968,1.0,967735121
1749,2078,0.0,974840512
3503,3053,1.0,1005442618
5779,2245,1.0,958165358
5294,2692,1.0,961040720
336,541,1.0,976361461
2952,3298,1.0,971565416
2688,1214,1.0,973350119
1387,2871,1.0,974765933
4928,1805,1.0,962672729
2941,1210,1.0,971345913
2485,2688,1.0,974145836
4284,1544,1.0,965277795
4835,3386,1.0,962896242
4954,3724,1.0,962637605
1702,2706,1.0,974875717
4598,2728,1.0,964218143
4001,2460,1.0,965570988
2089,3334,1.0,974654352
4472,2722,0.0,965064516
5367,2161,1.0,960500909
4448,1967,1.0,966449520
677,1307,1.0,975611727
2621,2822,1.0,973656208
1137,3300,0.0,975362039
3260,562,1.0,1019506265
4785,2022,1.0,963005598
1051,603,1.0,975210934
2946,2561,0.0,975828621
461,920,1.0,976232186
1600,1372,1.0,974777831
822,552,1.0,975470791
1960,903,1.0,974688037
612,2160,1.0,975814694
4151,3174,1.0,965340540
5794,2841,1.0,958069130
3201,1980,1.0,968626335
4884,849,1.0,962745645
169,1929,1.0,977208518
426,3543,1.0,976280550
3353,590,1.0,967740741
3161,1266,1.0,968887461
3762,1965,1.0,966093525
163,1473,0.0,977216985
1780,1947,1.0,974751430
435,2253,0.0,976247111
2012,1320,1.0,974676704
3690,2113,1.0,966311262
2105,550,1.0,974679760
5723,1198,1.0,999111565
1962,1526,0.0,975363675
4561,551,1.0,964497505
5153,353,1.0,961972401
3664,1277,0.0,966401937
4531,1527,1.0,965155160
3656,1090,1.0,966448636
5891,2485,0.0,957467827
2818,1441,1.0,972669625
811,1296,1.0,975393160
1812,3257,1.0,974847651
5852,1304,1.0,957755620
4641,235,1.0,965059955
1448,2298,0.0,974756825
2901,2396,1.0,971883021
3762,3627,1.0,966434435
1361,3543,0.0,974770225
4819,2120,1.0,962923425
1558,3793,1.0,974740447
4169,3487,1.0,976586640
3726,379,0.0,966228084
1242,3392,0.0,975642984
4422,2125,1.0,965181842
1721,3398,1.0,974709030
5091,1090,1.0,962554027
1600,2885,1.0,974735683
3831,2353,1.0,965930228
4285,2989,1.0,965282923
260,1544,1.0,976672011
3172,2002,0.0,968792111
3589,420,0.0,966655936
543,1234,1.0,976156385
5498,2677,1.0,959805689
3224,1278,1.0,968521060
2077,2004,0.0,980013270
1015,176,1.0,975017427
1420,1278,1.0,975346705
2679,6,1.0,973392532
2394,2628,1.0,974354648
674,908,1.0,975618836
4508,2701,0.0,964981753
4161,750,1.0,965335855
5956,2005,1.0,957079497
4218,1276,1.0,965316921
424,2848,1.0,1017696154
349,3852,1.0,1007497255
3683,3087,1.0,966520633
3942,2023,1.0,968594842
2458,6,0.0,974176931
1968,2490,0.0,974742504
5628,1702,0.0,959029220
3620,93,0.0,972867633
246,3363,1.0,976728362
1418,1497,0.0,974774148
5599,43,1.0,959214920
4568,364,1.0,964479251
5516,3317,1.0,959702864
3868,539,1.0,966034228
651,2364,1.0,975705675
5317,34,1.0,960906149
2756,2735,1.0,973193379
4540,2396,1.0,964674215
1796,936,1.0,974699564
1748,632,1.0,978174930
1266,1377,1.0,978746795
2612,1500,1.0,973712617
5070,434,1.0,963381835
1434,239,1.0,974847099
731,705,1.0,975530273
4790,2236,0.0,970350442
3713,2948,1.0,966272937
498,2065,0.0,977848864
4834,1355,1.0,1003623161
4250,140,1.0,965310118
5289,1964,1.0,961081320
4336,350,1.0,965241630
1837,2064,1.0,974841165
4415,2701,0.0,965144115
3189,466,0.0,969861265
3261,484,0.0,968937250
2844,2580,1.0,972530064
1980,2424,1.0,974773054
4476,1196,0.0,965059744
3502,1258,1.0,966991759
658,1225,1.0,975692024
5550,3389,1.0,959621233
4480,1228,1.0,965029068
1778,1909,1.0,975912066
2472,3638,1.0,974253619
1015,2182,1.0,975039053
3834,3869,1.0,966403702
4802,1779,1.0,996116652
1941,3673,1.0,974855223
4147,1376,1.0,965344171
5182,1552,1.0,961789173
5090,2150,1.0,962820848
5307,2105,1.0,960936548
1542,673,1.0,974745690
4354,3655,1.0,965191226
4890,3210,0.0,962738104
3495,3745,1.0,967014020
2089,1556,0.0,975158974
3759,1429,1.0,966093996
1675,1,1.0,975244947
4425,46,0.0,965115127
2400,366,1.0,974262881
2940,2710,1.0,971368640
857,1235,1.0,975346085
1505,2294,1.0,983670753
1587,2243,1.0,974735880
2185,1231,1.0,975365641
4140,1831,0.0,965349100
4075,356,1.0,965445464
5329,1095,1.0,960839593
5556,838,1.0,959443991
1680,1704,0.0,974841137
1449,290,1.0,975605217
4958,2010,1.0,962634440
4139,1694,1.0,965348763
5795,1835,1.0,958151463
780,3811,1.0,975540717
588,903,1.0,975944087
3706,2997,1.0,966376553
5256,1552,1.0,961271495
3900,1641,1.0,965875331
4653,222,1.0,975535516
5682,274,0.0,958965560
5747,3489,1.0,958358440
2753,1094,1.0,973195909
4279,3264,1.0,965284382
937,223,1.0,995059741
2106,2908,1.0,974703701
1064,2297,1.0,974948648
5888,3363,1.0,957480067
5044,2065,1.0,962545881
4007,1265,1.0,965673331
5775,3256,1.0,958167041
3569,924,1.0,967143286
1685,1340,1.0,974712711
3679,296,1.0,966447028
2911,160,1.0,971794282
1484,475,1.0,997906231
2059,1185,1.0,974752857
2876,1385,1.0,972408684
5136,2025,1.0,962093128
846,2634,1.0,975919681
4250,2013,1.0,965308712
5047,1405,0.0,962497810
3889,1258,1.0,965798976
2206,3755,1.0,974603169
1301,2973,1.0,974788659
2555,350,1.0,973996109
3213,318,1.0,968518068
2537,2398,1.0,974054224
1556,3616,1.0,974835787
5550,1270,1.0,959471252
493,1914,0.0,976216560
4024,1328,0.0,965518564
1707,1719,1.0,974876584
5711,2719,1.0,958514244
2771,1923,1.0,973097254
2460,1197,1.0,974172586
4085,1196,1.0,965539276
5555,442,0.0,959634706
1426,1356,0.0,974859847
1773,3753,1.0,974702415
2387,1566,1.0,974307102
721,1562,1.0,975546019
4062,1006,0.0,965481895
2394,1580,1.0,974354648
4335,1961,1.0,965338717
1954,3476,1.0,974689835
1184,3534,1.0,974855832
5779,293,1.0,958159753
2899,1593,1.0,971919734
3031,1617,1.0,970354859
3054,1393,1.0,970615649
339,778,1.0,976342303
1912,786,0.0,1009395778
4305,606,0.0,966734932
435,1544,1.0,976248900
2691,47,1.0,977447994
3308,1029,1.0,967976597
1969,1876,1.0,976368998
151,849,0.0,977294085
4673,2692,1.0,964489175
5289,915,1.0,961083500
4748,2252,1.0,966169656
1404,2793,0.0,974763044
4748,3911,1.0,1045445264
3410,2712,0.0,967491377
1086,2058,1.0,974934410
3069,2427,0.0,969952908
5676,3479,1.0,958675496
4829,1907,1.0,964240356
1754,3943,0.0,974703443
4169,3428,0.0,971579154
2786,3704,1.0,973558545
1930,1356,1.0,974691976
5453,318,1.0,959927528
5541,1196,1.0,959523715
2106,3258,0.0,976544060
1139,1747,1.0,974878255
4262,1226,1.0,965305021
355,589,1.0,976320590
692,2166,1.0,978374157
5643,553,0.0,959647362
2691,3083,1.0,973327424
4126,3039,1.0,1041452158
5088,1240,1.0,962391421
1427,558,0.0,974843128
1800,34,1.0,974741881
245,1234,1.0,976735765
1084,2324,1.0,974946858
3285,2542,1.0,979454511
1594,1032,1.0,975211831
3095,2581,1.0,969644952
3799,2393,1.0,966005650
3842,1292,1.0,965916517
796,1376,1.0,975418616
4377,1438,1.0,965177782
4207,2419,1.0,965324158
5925,2012,1.0,957303074
1211,1785,1.0,976218012
3638,2840,0.0,966579642
5831,2083,1.0,957909380
1383,3629,1.0,974775640
3934,2186,1.0,965710671
2187,357,1.0,974609006
5182,1645,1.0,961789586
2500,1616,1.0,974087038
2766,590,1.0,973650455
5014,904,1.0,962586764
2737,497,1.0,973227658
1958,174,1.0,994387966
4772,1296,1.0,963078405
1737,2100,1.0,974706580
3735,1095,1.0,966191581
1088,3723,1.0,1033138283
3878,1711,1.0,965836651
4710,2908,1.0,963512644
5892,1777,1.0,1010005547
3833,923,1.0,965930485
4034,1387,1.0,965511243
1033,1378,1.0,974997474
877,1047,1.0,975268769
4673,1678,1.0,964490197
2085,476,1.0,974655008
5098,2524,0.0,962375222
3709,3108,1.0,966275128
4780,111,1.0,963015853
1895,1931,1.0,974694267
1329,2699,1.0,977504136
549,2385,1.0,976071096
3618,1183,1.0,966603580
954,1641,1.0,975135307
730,6,1.0,975510386
2176,2683,0.0,997766620
507,1699,1.0,976207453
1137,3512,1.0,975362039
678,2795,1.0,988637863
3513,2253,0.0,966975740
1969,1527,0.0,974686994
1764,479,1.0,974704410
4808,163,1.0,962946651
4169,3703,1.0,968798509
1758,356,1.0,974788979
1895,2987,1.0,974694267
1552,2391,1.0,974743406
980,1101,1.0,975731671
2567,2949,1.0,973958809
2590,1999,1.0,973840669
163,2166,0.0,977217239
3487,280,1.0,967058464
1266,2203,1.0,974819209
877,1200,1.0,975273930
699,208,0.0,975557272
677,1923,0.0,975612500
1333,3481,1.0,977349846
1367,3264,1.0,974772494
1998,2099,1.0,976023574
1863,899,1.0,974695317
5675,1834,1.0,958682789
2589,2710,1.0,973863886
2484,1266,1.0,974148463
3380,3204,1.0,967588028
5643,2015,0.0,958892450
4085,353,1.0,965438988
2976,223,1.0,971023160
712,1198,1.0,975538484
3067,2690,1.0,970001646
2878,3927,1.0,972362162
3400,1544,1.0,967753580
5643,647,1.0,959647750
4905,50,1.0,962681831
2946,2527,1.0,971275979
132,3398,1.0,977429331
3729,1805,1.0,966217230
5795,2478,0.0,958062290
136,3020,0.0,977423954
3365,1888,1.0,967665800
4318,736,1.0,965338609
727,3111,1.0,984878368
4879,1298,1.0,962766799
3010,379,1.0,970523176
3054,1836,1.0,987020488
2638,2002,0.0,973706930
3469,1036,1.0,967154889
2777,1689,1.0,973050376
3093,2006,1.0,969651519
2479,188,1.0,974148985
198,3873,1.0,976980509
3227,2405,1.0,968797844
4599,1259,1.0,964226121
2810,351,1.0,972771219
3635,942,1.0,966516866
818,2718,1.0,975385129
338,3176,1.0,976344344
889,1371,1.0,975249205
651,2789,1.0,975705293
927,539,1.0,979433041
1812,648,1.0,989183187
173,3329,1.0,995304610
1758,198,1.0,974788840
3993,3698,1.0,965593441
2323,3104,1.0,974626262
3591,1407,1.0,966645628
5978,513,0.0,964181121
1466,3704,0.0,974757225
2771,2735,0.0,974253220
1632,3764,0.0,974716259
749,3451,1.0,975477427
1069,1799,0.0,974944569
5492,52,0.0,996697802
2684,2291,1.0,974490283
4472,3005,1.0,965069936
3232,34,1.0,968385249
2055,2118,1.0,974663066
3942,1245,1.0,966547533
2402,1727,1.0,974260373
2887,1257,1.0,1029974885
1194,3831,1.0,1036310775
1691,1073,1.0,974780695
4592,2001,1.0,964300193
2918,3949,1.0,1011906089
143,1777,1.0,977351369
4193,1711,1.0,965328092
102,2599,1.0,1039274151
1223,913,1.0,974837640
598,2710,0.0,975891088
1440,2329,1.0,974758030
2477,858,1.0,974153361
809,2354,0.0,975393022
4089,543,1.0,1025549989
296,2081,1.0,976521385
4016,3420,1.0,965531582
5430,1193,1.0,960072460
1597,203,0.0,1046276109
2231,1203,1.0,974602769
1592,1196,1.0,974734821
5738,2791,1.0,958415078
1181,928,1.0,974948270
2484,2312,1.0,974149793
268,2617,0.0,976646986
2188,2759,1.0,974608123
