user,item,label,time
2225,2243,1.0,974677874
4355,3770,1.0,965190945
3853,145,1.0,965875077
647,480,1.0,975715439
2643,2921,1.0,973563442
3029,2245,1.0,970366995
3768,3809,1.0,966063176
1022,1911,0.0,975006564
3547,45,1.0,966835698
4276,2949,1.0,965297237
146,2612,1.0,1042049983
3044,1049,1.0,970214256
5504,2373,1.0,959736142
3320,2081,1.0,968203744
438,370,1.0,976257148
291,1207,1.0,976565119
169,3471,1.0,977197960
5878,1290,1.0,1043784634
3669,2541,1.0,966380320
4387,616,1.0,965251004
3526,3409,1.0,967614167
3143,1302,1.0,968989827
5641,105,0.0,958926198
5129,34,1.0,962134311
3488,3697,0.0,967050998
5349,2420,1.0,960665903
1117,1147,1.0,1001081064
3847,3104,1.0,965881063
5580,3261,1.0,959346591
1039,3408,1.0,974980588
4266,3004,1.0,965304069
3216,307,1.0,968462409
2537,3703,1.0,974054396
5100,3812,1.0,964270393
5433,1352,1.0,960051705
1571,1193,1.0,974738376
1659,2033,1.0,974710698
2155,532,1.0,974618789
3285,1196,1.0,968116810
2793,3565,1.0,972937227
2507,410,1.0,974078108
1040,2395,1.0,974980064
424,1375,1.0,976549066
1680,3386,1.0,974841338
3792,3710,0.0,976802853
4802,3357,1.0,977376447
4506,965,1.0,964985269
970,3259,0.0,975112249
305,1979,0.0,976497991
1342,1573,1.0,974774844
1290,3160,1.0,978074114
540,1060,1.0,976126488
1804,2712,1.0,974778817
1790,2325,0.0,974703588
3934,1016,1.0,965706728
744,1923,1.0,975471225
5415,1259,1.0,960233437
4920,926,1.0,962672421
5539,943,1.0,959919256
203,3155,1.0,976929358
4227,2460,0.0,965412687
249,2568,0.0,976725922
1808,364,0.0,974698577
3656,3836,1.0,966448569
4506,3360,1.0,964983077
4889,3267,1.0,962925508
3808,2245,1.0,965966507
1697,3088,1.0,974797454
4647,1227,1.0,963968554
5153,3715,0.0,961969858
4879,3701,1.0,962767935
2284,1196,1.0,974527975
5958,3430,0.0,957063154
4551,1635,1.0,964559346
3769,3809,1.0,966098292
4681,2378,1.0,963683221
4055,524,0.0,965495721
2489,381,1.0,975080836
4957,502,0.0,962982205
1494,1544,1.0,974751663
3715,3578,1.0,966266832
4951,3897,1.0,980802246
2873,2959,1.0,972783369
6000,1093,1.0,956882646
1709,2792,0.0,974710395
3823,3334,1.0,965945559
2399,1221,1.0,974266300
1947,3029,0.0,974692207
2857,2862,1.0,972512554
1613,1834,1.0,974732368
3177,2268,1.0,968786246
744,2529,1.0,975468431
753,333,1.0,975464490
1800,1197,1.0,974698158
3108,3578,1.0,969497495
4485,3052,1.0,965013541
1246,1214,1.0,975928371
4021,1831,1.0,965520839
3865,1081,0.0,965853709
843,2671,1.0,975370238
5186,1240,1.0,961727401
3287,593,1.0,968104292
2378,2124,1.0,974330749
1340,1566,0.0,974775137
2419,3142,1.0,974303474
4422,3147,1.0,965117731
1676,2142,1.0,974851865
3096,2946,1.0,969643320
214,1772,0.0,976901574
5530,994,1.0,959995739
4085,494,1.0,965454106
268,440,1.0,976647243
3823,465,1.0,965944749
424,3355,1.0,1017848049
3067,3386,1.0,969998767
1343,608,1.0,975196316
1593,2288,1.0,974735334
3561,1580,1.0,967060080
731,445,1.0,975530075
4140,733,1.0,965348400
216,2948,1.0,976869775
2116,102,1.0,983027959
5753,2476,1.0,958272574
1033,432,0.0,974997494
1902,373,1.0,975899460
1889,2076,0.0,976434150
673,3450,0.0,975624015
278,2525,0.0,976586888
2102,1291,1.0,974653122
5163,3360,1.0,961952651
3821,1393,1.0,975774067
1960,2065,1.0,975707458
4508,1389,0.0,964981109
5890,913,1.0,957468189
5035,1374,1.0,962554770
4742,1225,1.0,963330583
3995,2527,1.0,965585019
4508,3018,1.0,965946368
5843,2863,0.0,957805936
1642,111,1.0,974713859
2789,2136,1.0,972948580
2589,3100,1.0,973866418
5364,2599,1.0,960523084
5955,2000,1.0,957110104
1731,593,1.0,974704171
4632,2150,1.0,964039543
1181,2944,1.0,974948836
2026,3037,1.0,974758035
531,1792,0.0,994109355
4422,1210,1.0,965788295
3842,2450,0.0,976517429
4085,491,1.0,986184695
2091,3029,1.0,974655624
5100,1213,1.0,962362258
3422,553,0.0,967361485
5493,782,0.0,959886375
3017,2190,1.0,970508721
3420,2797,1.0,989597548
396,2300,1.0,976296966
5888,2100,1.0,957479361
3507,1589,1.0,967066503
1151,1257,1.0,975036747
1501,780,1.0,974930471
372,1101,1.0,980447828
3958,3004,0.0,965673874
6007,517,1.0,956791980
2609,1234,1.0,973726684
2814,2268,1.0,1035673343
4377,1370,1.0,965176748
728,3500,1.0,975515539
1624,1291,1.0,974852632
2304,265,1.0,974511624
3356,2174,1.0,967699939
2665,2193,1.0,973470800
3648,3210,1.0,977184286
4852,3364,1.0,962834379
5905,2078,1.0,957375783
3961,2617,0.0,967227560
4637,594,1.0,964032094
5629,1947,1.0,965417249
4152,3074,1.0,965342122
461,2094,1.0,976232506
5080,3671,1.0,962412270
5495,3176,1.0,959811053
4979,1339,0.0,962600590
4808,3034,1.0,962935307
2118,2791,1.0,974685341
1246,1094,1.0,976730120
4156,3633,1.0,965340465
521,1036,1.0,976198822
309,2997,1.0,976483595
2341,3868,1.0,974419052
3704,2542,1.0,968876729
1758,3896,1.0,974785827
264,2253,0.0,976715257
3512,1957,1.0,966976802
1439,2186,1.0,974757709
65,524,1.0,991369271
212,494,1.0,976904534
2050,1258,1.0,996942456
5990,3111,1.0,956868426
996,481,1.0,975103884
3272,2080,1.0,968197571
5352,2159,0.0,960650488
2185,750,1.0,975365246
2679,1022,1.0,973392335
5337,3035,1.0,960746982
2752,2288,1.0,973195838
1680,2366,1.0,974708713
1606,3081,1.0,974736358
3236,1498,1.0,968358290
5107,300,1.0,962338218
2059,1345,1.0,974752459
1077,953,1.0,975986491
3191,1590,0.0,968651717
5412,1907,1.0,960241809
1831,2355,1.0,974701666
2073,454,1.0,974758240
2180,1220,0.0,974610553
2413,3268,0.0,974246429
4144,592,1.0,965346411
780,2003,1.0,975440068
5946,597,1.0,957194636
3650,3274,1.0,966459443
2483,3038,1.0,974146316
5367,3591,0.0,960504493
4473,3200,1.0,965075702
2021,442,1.0,974977662
2177,2355,1.0,974610639
2605,3361,1.0,973746974
3539,3063,0.0,966929606
1741,534,1.0,974712244
637,1231,1.0,975738107
4523,2635,0.0,965850655
904,377,1.0,975210018
1717,908,1.0,1009273660
4605,24,0.0,964205311
5354,1580,1.0,960598022
5270,29,1.0,961167020
5362,927,1.0,960514714
2599,3932,1.0,973793554
2262,3510,1.0,974582302
1001,2711,1.0,976297142
3556,861,1.0,966807375
1639,1975,1.0,974840441
2337,595,1.0,974423293
881,63,1.0,975263313
5958,1198,1.0,957063269
3626,1060,1.0,966622163
1069,493,1.0,974944046
4363,1,1.0,965184019
2098,1387,1.0,974653457
3986,2683,1.0,965608170
997,2571,1.0,975205567
4725,48,0.0,963364873
3248,498,0.0,968303776
5248,3155,1.0,961363886
424,2463,1.0,1016726045
4085,2107,1.0,986186733
679,3114,1.0,975607595
2188,39,1.0,974607814
5888,3525,1.0,957481199
141,2985,0.0,977357373
3718,1694,1.0,966264179
1963,1653,1.0,974699254
1181,1391,1.0,974855886
5227,1270,1.0,961475311
5333,2687,1.0,990071272
2495,440,1.0,974096111
2223,671,1.0,975261720
2141,3481,1.0,974636570
67,150,1.0,977886662
3129,3868,0.0,969365923
3860,2941,1.0,965860996
4220,2290,1.0,965315864
3598,1097,0.0,966626588
1449,1220,1.0,975518593
1667,2534,1.0,975016924
1109,1617,1.0,975464567
3081,1240,1.0,969800128
2270,1210,1.0,974575404
1130,1136,1.0,980282845
5039,2995,0.0,962511724
5953,457,1.0,957143219
5271,1218,1.0,961137204
6030,2393,1.0,956718866
5081,585,1.0,966281778
4652,2330,1.0,963949324
954,2348,1.0,975135173
5530,555,1.0,959622328
2318,3648,1.0,974476994
4823,953,1.0,962918303
2457,2107,1.0,974180849
4089,422,1.0,965430038
2917,2804,1.0,974241810
4855,160,0.0,962845514
4473,3608,0.0,965073820
5557,1213,1.0,961681192
155,3821,0.0,977256386
3371,1031,1.0,967663836
1980,2272,1.0,974688514
4169,3045,1.0,976588614
1520,266,1.0,974745911
3618,3230,1.0,966598644
3675,449,0.0,966363220
4194,1347,1.0,965324281
6016,2174,1.0,956780304
1685,2313,1.0,974718124
1004,2081,1.0,975046111
4852,2728,1.0,962834379
2828,1221,1.0,972599463
2237,1304,1.0,974596909
5698,2665,1.0,958756044
1333,853,1.0,974778445
5954,1035,0.0,957707659
4989,3246,1.0,962592981
3205,1357,1.0,968562447
4570,3604,1.0,964468933
2484,3564,1.0,974148031
4033,475,1.0,965527534
3770,2080,1.0,966050304
1698,541,1.0,974771512
4512,3247,1.0,964979823
5859,924,1.0,957689190
2464,1259,1.0,974166997
3773,750,0.0,966048172
5244,2005,0.0,961382700
3746,3791,1.0,966141652
637,1411,1.0,975736050
3898,3653,1.0,965776052
2247,1358,1.0,979275213
2679,1333,1.0,973392335
5874,1247,1.0,957795301
3724,2478,1.0,966223085
300,904,1.0,976506456
310,919,1.0,976477987
4922,3081,1.0,962667700
5394,542,1.0,1007748329
3865,3326,1.0,965853567
2963,246,0.0,971126284
4208,943,1.0,965321118
2593,2407,1.0,973826756
1242,2987,1.0,976308466
2878,2140,1.0,972362197
261,1672,1.0,976669528
5699,1748,1.0,958588305
955,1179,1.0,975133097
3769,3188,1.0,966056558
4808,1711,1.0,962958173
1484,3499,1.0,997906587
5988,356,1.0,956875461
3195,246,1.0,968641678
1733,904,1.0,977461845
3771,1996,0.0,966048871
1888,1014,1.0,974694017
3538,800,1.0,966884388
3724,2133,1.0,966221950
1733,3733,1.0,1015638175
1181,69,1.0,976065009
4478,2253,1.0,991840845
2334,1036,1.0,974428629
2463,1291,1.0,974224029
3841,3107,1.0,965999421
543,65,1.0,976215535
3953,551,1.0,965675678
1938,2141,1.0,974694721
1591,3733,1.0,974750554
1155,1610,1.0,974865341
2067,948,1.0,974658757
5301,3418,1.0,960976600
914,2076,1.0,975204605
35,1288,1.0,978100972
387,852,1.0,977279809
3300,3814,1.0,968034213
4437,1641,0.0,965100990
4508,593,1.0,964983710
4852,3543,1.0,962849834
4980,1036,1.0,962601134
4381,708,1.0,965267184
2904,469,1.0,982558592
4345,1081,1.0,966360199
2359,1127,1.0,986045233
1770,2262,1.0,974703014
5074,562,1.0,962498185
5964,2463,1.0,956997737
1050,2335,1.0,974964077
2756,733,1.0,973193196
268,1907,1.0,976647379
3241,3801,1.0,968346926
5329,3733,1.0,960839374
5201,2064,1.0,961646884
3821,3134,1.0,965944880
2102,3072,1.0,974656849
3233,1269,1.0,975471846
578,786,1.0,975978555
4312,2155,1.0,965260352
4257,969,1.0,965306031
1609,908,1.0,974732364
1272,2081,1.0,974823780
1684,3273,1.0,974710251
5650,750,1.0,958862831
2867,1210,1.0,972460354
859,1969,1.0,975344628
1395,2759,1.0,975005869
2002,532,1.0,974679076
5960,2672,1.0,957031153
6010,1090,1.0,957461309
1496,532,1.0,974750224
1639,1748,1.0,974714097
1530,1704,1.0,985069402
4277,103,1.0,965388324
3099,3927,0.0,969594954
2180,2153,0.0,974610320
4322,3256,1.0,965251612
2887,280,1.0,972357384
3189,457,1.0,969791009
1920,2993,1.0,974776543
3860,3753,1.0,965860938
1466,1918,1.0,974757390
5524,1259,1.0,959639785
1181,930,1.0,974949005
3768,153,1.0,966067233
4736,410,0.0,963631541
5333,2546,1.0,989022195
1983,1092,1.0,975055037
922,587,1.0,975213560
3829,1252,1.0,967053760
2562,1089,1.0,973980047
5315,2770,1.0,960918956
3403,1301,1.0,967427725
74,608,1.0,983915985
2402,230,0.0,974260438
4658,1024,1.0,963966723
899,3033,0.0,975217386
5762,1010,1.0,958312393
5445,1220,1.0,959972938
3830,446,1.0,965932847
4277,1913,1.0,967113224
2017,852,1.0,974675241
3693,3863,1.0,977363268
5766,3179,1.0,958177703
3292,1012,1.0,968099006
1737,2033,1.0,974707253
5550,3685,0.0,959619688
308,1500,1.0,995833186
3430,1171,1.0,967342816
5888,3436,0.0,957479864
4217,3421,1.0,965317349
1941,468,1.0,974950560
5712,1215,1.0,958512610
5561,2384,1.0,959375535
4510,2013,1.0,964988536
1605,3250,1.0,974929464
1501,3771,1.0,974930915
3547,500,0.0,966834106
3653,223,1.0,966453654
721,2262,1.0,975778307
1181,2720,0.0,974856947
2106,450,1.0,975436194
4626,1231,1.0,964117819
3450,3259,1.0,967245060
4446,1610,1.0,965090957
1489,2605,0.0,975118643
3430,913,1.0,967344283
3859,1690,1.0,965927620
3167,377,0.0,968816182
1088,111,1.0,977338884
4292,1676,0.0,965274556
2167,1527,1.0,974612189
4940,1367,1.0,1022013647
5548,2321,1.0,959480773
4256,2859,1.0,965305906
1941,2485,1.0,989643568
4268,208,0.0,965307782
1255,2723,0.0,974822291
2282,1270,1.0,978394485
3490,3424,1.0,967048645
1427,366,0.0,974840189
4169,862,0.0,975804117
2020,2710,1.0,974681079
1741,1217,1.0,974710783
1556,1391,1.0,974996656
4911,260,1.0,962679658
5270,3638,1.0,961167583
6040,1210,0.0,956715805
5733,2710,1.0,988558378
4488,1291,1.0,965012262
2376,353,0.0,974338847
2938,1372,1.0,971449278
3518,440,1.0,969288229
2900,1676,1.0,971903193
1117,2126,1.0,1001082684
4771,3114,1.0,968028845
2348,1244,1.0,974503943
533,3704,1.0,976230453
1317,3897,1.0,975052770
1447,2858,1.0,981016381
5246,639,1.0,961375666
5485,1127,1.0,959834026
4698,2966,1.0,963587996
1996,3877,0.0,974750837
5597,3576,1.0,959214288
4043,17,1.0,965502463
1545,1320,0.0,974745869
2909,2375,1.0,971973166
5901,3082,1.0,957396688
1932,3481,1.0,974693051
1088,2763,1.0,974934495
3585,43,1.0,966698819
4116,1792,1.0,965363673
3318,2859,1.0,967928448
881,522,1.0,1013537536
3985,1509,1.0,965613710
1064,2959,1.0,974947666
4611,592,1.0,964155108
4957,1035,1.0,962638710
3323,3384,1.0,968978466
828,480,1.0,975369695
303,1362,1.0,976504715
3007,1393,1.0,970540672
1952,3317,1.0,991007476
2934,2154,1.0,971487774
3455,3424,1.0,967233239
2670,1256,1.0,973540085
5786,2000,1.0,958267405
5227,1912,0.0,961475386
550,837,1.0,976167010
2368,1177,1.0,974339930
1347,2359,1.0,974772569
2451,3412,1.0,1013606711
1029,3481,1.0,993322616
3531,1300,1.0,966997649
1598,1129,1.0,974734200
3957,3614,1.0,965676226
4600,377,1.0,967478811
1734,3201,1.0,974705486
5100,3362,1.0,962385707
426,16,1.0,976589809
1050,475,1.0,974965615
3823,2021,1.0,965953278
5223,3127,1.0,967053398
2271,2890,1.0,974575293
4823,3469,1.0,963095234
1294,3419,1.0,974875185
149,2000,1.0,977590245
3259,92,0.0,968275155
5363,1200,1.0,960505071
4169,3049,1.0,971579718
731,370,1.0,975530744
1688,2657,1.0,974796745
5627,85,1.0,959049042
2887,1358,1.0,972176498
5448,2194,1.0,959967301
3482,1270,1.0,967069659
970,225,1.0,980625228
331,1120,1.0,1000154067
1820,1206,1.0,974697453
1108,3916,1.0,974919279
2544,58,1.0,978971044
327,1189,1.0,976399663
5712,480,1.0,958512668
5643,2997,1.0,958888892
4305,2542,1.0,965263420
3410,2406,0.0,967419731
415,11,1.0,976287995
1884,1078,1.0,975737049
329,329,1.0,976394476
1125,1094,1.0,975889351
2793,3072,1.0,972931943
3985,3052,1.0,965612394
1448,1127,1.0,976570054
1263,934,1.0,974840101
4443,913,1.0,965096233
721,1286,1.0,975778381
3391,1754,1.0,967650747
4543,592,1.0,964670907
4425,454,1.0,965106992
4331,3063,1.0,965240634
33,594,1.0,978558165
3931,1835,0.0,965710912
2095,3176,1.0,974654573
4364,329,1.0,965184604
3187,908,1.0,968677316
4806,2529,1.0,962937033
1088,1124,1.0,1000855366
5275,1203,1.0,961109096
1675,181,0.0,975244841
4354,3735,1.0,966754833
48,3070,1.0,978032248
1180,2396,1.0,974855825
4884,924,1.0,963046057
1388,2762,1.0,974765305
1741,1393,1.0,974712039
4502,1674,1.0,965094298
4415,356,1.0,965151648
5761,1238,1.0,982011671
5000,3347,1.0,962594855
869,21,1.0,975281750
1140,1408,1.0,974878391
766,1285,1.0,975450832
934,1680,1.0,992025784
1616,292,0.0,989848368
5504,688,1.0,959735142
3821,1179,1.0,975773315
3474,1674,1.0,967134302
5555,2986,1.0,959635062
482,3257,0.0,976220394
475,2001,1.0,976221722
5323,2716,1.0,960847305
1022,41,1.0,975008451
1778,2985,1.0,976010843
4841,541,1.0,962852765
5253,32,1.0,961293443
3777,1200,1.0,966035351
4482,2428,1.0,965023409
4227,1999,0.0,965323780
1395,70,1.0,975013259
3794,2713,0.0,966015247
3410,2657,1.0,967419036
674,2455,0.0,975619015
1912,3360,1.0,1043277075
3032,1194,1.0,970347926
3808,2120,1.0,965973405
2934,838,1.0,971492417
1325,1287,1.0,974777913
980,3753,0.0,975105223
4448,1544,1.0,966362532
5000,912,1.0,962594160
2885,3301,1.0,972186837
3716,2723,1.0,966264966
4389,333,1.0,965165166
999,25,1.0,975363452
3976,3175,1.0,965650617
736,3114,1.0,1045710680
1291,50,1.0,974789337
1737,3663,0.0,977022882
100,2527,1.0,977594172
2308,2797,1.0,974489116
5100,950,1.0,962406981
2251,923,1.0,974595576
1605,914,1.0,975384573
4964,3095,1.0,962618887
2181,2660,1.0,974666605
2946,1686,1.0,975828061
5035,1101,1.0,962552839
4728,587,1.0,963353370
5854,410,1.0,958273682
3885,3067,1.0,967650911
3761,913,1.0,966093250
3824,468,1.0,978125251
3364,3357,1.0,967667891
4457,1214,1.0,965075150
4058,2021,1.0,965493603
531,2491,0.0,979157368
5042,372,1.0,962659854
3648,3052,1.0,994799726
3923,3638,1.0,965711997
1069,2059,1.0,974944655
3705,52,1.0,966285193
1889,3203,1.0,976400252
5459,1485,1.0,959911369
1587,1183,1.0,974738748
4688,2724,0.0,963618414
998,515,1.0,975192002
3639,2355,1.0,966487364
1748,157,1.0,994659921
1980,3210,1.0,974772603
2453,350,1.0,974192159
777,586,0.0,975438662
5538,2454,1.0,959560030
5167,2015,1.0,962855027
889,2393,1.0,975249176
2925,1968,1.0,971578471
4478,1257,1.0,983909405
2318,1352,0.0,974477404
2670,1343,1.0,973539938
520,318,1.0,976199634
5482,2605,1.0,959871438
3821,1244,1.0,974759532
4476,1572,1.0,965058739
3658,1354,1.0,966445129
157,750,1.0,977248537
4227,3673,0.0,965326019
4435,2718,1.0,965098081
5896,1042,1.0,957458872
5084,736,1.0,962399706
1617,198,1.0,974732229
1692,2203,1.0,974709954
3224,3221,1.0,983641600
1676,1261,1.0,974710401
1244,3543,1.0,974830338
224,515,0.0,976833710
1496,1126,0.0,974755963
4146,1097,0.0,965343033
5065,2622,1.0,962479395
2102,3409,0.0,974653376
5569,2718,0.0,959823715
1448,2702,1.0,976126119
3163,500,1.0,968886500
4238,2009,1.0,965417860
4026,1101,1.0,965521579
1699,2612,1.0,981323705
4658,172,0.0,963879440
2967,1865,1.0,971150376
3610,2650,0.0,977887454
822,3148,1.0,975469540
1034,1088,1.0,975014375
2176,2028,1.0,974609676
1628,1388,1.0,974719381
5925,1028,1.0,957285575
2695,1214,0.0,973310827
15,1580,0.0,978197476
4404,3063,0.0,965158404
629,2174,1.0,975783783
3483,3300,1.0,986499449
2255,1097,1.0,974590488
549,2990,1.0,976118929
3087,1733,1.0,985553789
5749,265,1.0,962843138
2837,2046,1.0,972574396
4411,1250,1.0,970368696
3624,1276,1.0,966951605
3471,2073,1.0,973296673
1068,594,1.0,975015029
1132,2986,1.0,974888958
3590,1060,1.0,966651445
3328,2053,1.0,967912305
3709,2418,1.0,966276866
3475,1186,1.0,974772009
5322,2924,1.0,1034544098
1345,2431,1.0,974776363
4204,788,1.0,965323269
4066,1089,1.0,965473791
5614,2265,0.0,964400657
2109,382,1.0,974662957
2293,1278,1.0,974510678
5501,253,1.0,959796288
5538,911,1.0,959557750
2047,1895,1.0,974672239
5048,2020,1.0,962496310
331,511,1.0,984152737
4602,515,1.0,978838838
2213,490,1.0,975554334
5404,2791,1.0,960344721
5077,1266,1.0,962566933
1500,2463,1.0,988252422
3724,1673,1.0,966225224
2109,2857,0.0,974654180
3775,1425,1.0,966040539
3627,3081,1.0,966549880
5448,3201,1.0,959964582
4591,1307,1.0,964305803
4939,2396,1.0,962790277
1356,587,0.0,974771975
4294,3646,1.0,965272617
5359,2542,1.0,960547968
2911,1617,1.0,985047452
4570,1732,1.0,964468933
3503,1276,1.0,969560807
2769,457,1.0,973117010
5733,1955,1.0,958447631
5539,1270,1.0,968170216
1246,1019,1.0,974891803
1927,3911,1.0,974690482
2840,1060,1.0,1001880071
5302,2087,1.0,960957799
4413,2699,1.0,965148100
3595,2572,1.0,966630418
1606,648,1.0,974730737
3412,1208,1.0,969589837
4716,2291,1.0,964618951
2591,541,1.0,973829703
563,32,1.0,976045622
5375,2762,1.0,960414317
2566,3147,1.0,1007363945
1155,2916,1.0,974865610
2820,176,1.0,972662229
982,2108,1.0,975102490
1988,3911,1.0,974855898
4588,1064,1.0,964316011
